geohash_id	consumption_level	activity_level	date_id
8b938ed6k	72.63104	75.012215	20230406
8b938ed6k	73.04261	76.26532	20230407
5eb7b73bm	73.288086	84.598274	20230404
5eb7b73bm	75.91774	89.39198	20230405
5eb7b73bm	75.25966	89.13731	20230406
5eb7b73bm	75.985664	90.87709	20230407
f80f8fe1n	72.01439	73.37531	20230404
f80f8fe1n	72.381195	75.8304	20230405
f80f8fe1n	77.91682	75.92161	20230406
f80f8fe1n	72.742096	77.057304	20230407
8f078f36p	71.63746	75.54952	20230404
8f078f36p	72.875	78.96171	20230405
8f078f36p	74.05699	79.20143	20230406
8f078f36p	73.12012	80.201195	20230407
ef8e9efeq	73.19332	69.41434	20230404
ef8e9efeq	70.12088	71.79982	20230405
ef8e9efeq	70.31669	72.11095	20230406
ef8e9efeq	70.3581	72.078354	20230407
d263f388r	71.11539	74.35087	20230404
d263f388r	73.38977	78.59077	20230405
d263f388r	77.54378	78.36831	20230406
d263f388r	74.82229	80.07184	20230407
c9f88ac2s	70.31273	65.714066	20230404
c9f88ac2s	70.46296	68.90046	20230405
c9f88ac2s	70.60704	68.629166	20230406
c9f88ac2s	71.51158	69.979416	20230407
4aa769b4t	74.133835	81.06583	20230404
4aa769b4t	75.61833	85.041595	20230405
4aa769b4t	75.50235	85.31115	20230406
4aa769b4t	77.29963	87.20124	20230407
66a44a81u	69.50225	72.540184	20230404
66a44a81u	71.21259	75.07026	20230405
66a44a81u	71.53263	74.7523	20230406
66a44a81u	72.66895	76.10229	20230407
0433ca4bv	72.17234	81.199005	20230404
0433ca4bv	74.08506	84.33595	20230405
0433ca4bv	73.89063	84.45779	20230406
0433ca4bv	74.73285	86.2872	20230407
68c896d7w	73.8252	77.882774	20230404
68c896d7w	74.9251	79.95944	20230405
68c896d7w	73.55099	79.492874	20230406
68c896d7w	74.40276	80.89551	20230407
ac7156bex	73.87695	80.73007	20230404
ac7156bex	76.69729	84.546555	20230405
ac7156bex	76.429214	84.97888	20230406
ac7156bex	76.69962	86.80506	20230407
1e130a68y	69.437935	70.387405	20230404
1e130a68y	69.94154	72.2091	20230405
1e130a68y	70.336845	71.95354	20230406
1e130a68y	70.93355	73.38077	20230407
ded9bae4z	71.43372	74.91568	20230404
ded9bae4z	74.835	77.96703	20230405
ded9bae4z	72.84349	77.50211	20230406
ded9bae4z	73.94989	79.28368	20230407
1700ae1d2	69.455696	49.808975	20230404
1700ae1d2	71.20048	51.44036	20230405
1700ae1d2	69.76859	47.875755	20230406
1700ae1d2	67.19778	50.754677	20230407
31d82a648	68.48261	52.648666	20230404
31d82a648	72.59052	54.556816	20230405
31d82a648	68.51572	53.620266	20230406
31d82a648	64.73033	56.116154	20230407
e40786559	72.571785	64.91231	20230404
e40786559	72.682365	67.14862	20230405
e40786559	71.86733	67.10441	20230406
e40786559	73.359985	68.60697	20230407
e7c391f4b	69.41566	67.33687	20230404
e7c391f4b	71.76032	71.138504	20230405
e7c391f4b	70.88307	70.81601	20230406
e7c391f4b	72.772705	71.8933	20230407
fcf6b693c	68.61189	65.80516	20230404
fcf6b693c	70.09764	68.40269	20230405
fcf6b693c	69.86512	68.797295	20230406
fcf6b693c	70.51006	68.89682	20230407
2ba6a66ed	72.94068	68.78271	20230404
2ba6a66ed	74.26308	71.63571	20230405
2ba6a66ed	75.18376	72.02932	20230406
2ba6a66ed	75.39146	72.77036	20230407
64608471f	70.28813	69.047806	20230404
64608471f	71.92181	72.04208	20230405
64608471f	71.874084	71.43176	20230406
64608471f	72.210815	73.26317	20230407
244f9b39g	70.54273	65.82988	20230404
244f9b39g	71.427704	68.109535	20230405
244f9b39g	74.61986	68.33726	20230406
244f9b39g	74.44017	70.38791	20230407
b649dece0	70.92612	71.949165	20230404
b649dece0	71.06683	73.29409	20230405
b649dece0	70.91114	73.34046	20230406
b649dece0	72.74928	74.54336	20230407
e131cd9c1	73.14973	76.77181	20230404
e131cd9c1	73.97017	80.165184	20230405
e131cd9c1	74.39459	79.94626	20230406
e131cd9c1	74.54313	82.09075	20230407
32664d712	71.05321	69.38411	20230404
32664d712	72.193115	72.87099	20230405
32664d712	71.46238	72.77847	20230406
32664d712	74.099205	73.96981	20230407
13ffb1343	67.43516	66.409424	20230404
13ffb1343	68.81194	68.67615	20230405
13ffb1343	69.80181	69.97278	20230406
13ffb1343	70.31868	70.55848	20230407
d084a9e54	66.217285	57.517197	20230404
d084a9e54	67.49171	61.947777	20230405
d084a9e54	68.069046	60.45675	20230406
d084a9e54	68.07616	61.700848	20230407
1432aecc5	67.63112	65.41509	20230404
1432aecc5	71.49479	69.65248	20230405
1432aecc5	71.424614	69.59393	20230406
1432aecc5	72.601814	71.36422	20230407
461f617a6	61.40038	53.60782	20230404
461f617a6	65.50755	58.81393	20230405
461f617a6	64.8159	57.497963	20230406
461f617a6	65.0741	58.331936	20230407
f9951b007	59.501156	47.46464	20230404
f9951b007	61.34276	51.729088	20230405
f9951b007	63.004364	52.902035	20230406
f9951b007	62.35598	54.698265	20230407
e0107eb68	72.74548	73.85109	20230404
e0107eb68	71.93365	77.37969	20230405
e0107eb68	71.816574	77.27493	20230406
e0107eb68	76.51932	78.86349	20230407
6c928dd29	71.11516	73.73875	20230404
6c928dd29	72.666245	77.79461	20230405
6c928dd29	71.7094	76.97561	20230406
6c928dd29	73.148705	78.724434	20230407
c7333ab5b	68.270325	64.707054	20230404
c7333ab5b	69.17751	67.25634	20230405
c7333ab5b	69.753426	67.51369	20230406
c7333ab5b	67.710106	68.41126	20230407
53943caac	68.09514	69.17698	20230404
53943caac	69.1755	70.649025	20230405
53943caac	71.404434	70.31972	20230406
53943caac	68.6268	70.85675	20230407
0aadf654d	65.891525	65.40072	20230404
0aadf654d	68.3004	67.69553	20230405
0aadf654d	75.2609	67.57484	20230406
0aadf654d	69.24409	68.70973	20230407
7511caa1e	69.66056	60.388927	20230404
7511caa1e	67.68042	65.44067	20230405
7511caa1e	67.49533	62.61683	20230406
7511caa1e	70.55736	64.90707	20230407
3fc9368ff	67.751175	69.35764	20230404
3fc9368ff	68.43894	70.34461	20230405
3fc9368ff	75.978065	70.64226	20230406
3fc9368ff	68.77577	70.217026	20230407
da736f9cg	68.60405	69.70853	20230404
da736f9cg	69.65202	71.59799	20230405
da736f9cg	72.007904	71.50033	20230406
da736f9cg	69.396675	72.05035	20230407
8686f91fh	70.0093	69.020195	20230404
8686f91fh	71.43379	72.531075	20230405
8686f91fh	72.22901	72.27647	20230406
8686f91fh	71.27183	73.7581	20230407
c0a4badak	69.364105	60.46275	20230404
c0a4badak	71.869064	63.892933	20230405
c0a4badak	68.71305	62.910446	20230406
c0a4badak	70.99134	66.32711	20230407
a8edfc9es	69.86361	68.91528	20230404
a8edfc9es	71.8745	72.152916	20230405
a8edfc9es	71.474464	71.269035	20230406
a8edfc9es	72.17855	73.724495	20230407
ddf45d80u	67.09983	65.72891	20230404
ddf45d80u	69.438965	68.98748	20230405
ddf45d80u	73.18485	68.56121	20230406
ddf45d80u	69.27216	69.659424	20230407
49f3eb830	73.90068	79.226875	20230404
49f3eb830	75.11418	83.23974	20230405
49f3eb830	75.23621	83.6905	20230406
49f3eb830	75.71444	84.48512	20230407
8e3d0fb21	71.62505	72.282585	20230404
8e3d0fb21	72.28406	75.038086	20230405
8e3d0fb21	73.48146	75.4244	20230406
8e3d0fb21	72.67977	76.510254	20230407
54d9218f2	75.903336	77.04017	20230404
54d9218f2	77.825676	80.77413	20230405
54d9218f2	75.83971	80.81898	20230406
54d9218f2	76.64805	82.01882	20230407
2cb29fae3	73.98249	74.65734	20230404
2cb29fae3	74.54463	76.484406	20230405
2cb29fae3	73.9601	75.960434	20230406
2cb29fae3	74.471794	77.569855	20230407
3afe6eeb4	68.44143	65.62537	20230404
3afe6eeb4	70.34552	68.562744	20230405
3afe6eeb4	75.47715	68.75595	20230406
3afe6eeb4	70.078896	69.3137	20230407
5a578b215	66.83576	65.612625	20230404
5a578b215	68.121635	66.046295	20230405
5a578b215	72.393394	66.63347	20230406
5a578b215	68.57825	67.28592	20230407
255c73796	75.149185	73.33849	20230404
255c73796	73.25671	74.708244	20230405
255c73796	74.23331	74.73822	20230406
255c73796	72.7198	75.212814	20230407
384d12be7	71.96122	69.12514	20230404
384d12be7	70.974815	71.77608	20230405
384d12be7	69.384674	71.25954	20230406
384d12be7	71.581085	72.93239	20230407
e215f2ab8	69.5903	70.949326	20230404
e215f2ab8	75.07319	73.048454	20230405
e215f2ab8	71.73588	72.79383	20230406
e215f2ab8	73.389534	74.097725	20230407
78541e6f9	74.30098	79.55597	20230404
78541e6f9	76.00515	83.49038	20230405
78541e6f9	76.91796	83.022156	20230406
78541e6f9	76.55734	85.29816	20230407
03b6dd9db	69.12419	71.070564	20230404
03b6dd9db	74.1259	75.275085	20230405
03b6dd9db	71.531586	74.37397	20230406
03b6dd9db	73.25135	75.96264	20230407
3468620bc	72.069435	75.44978	20230404
3468620bc	73.58594	78.59569	20230405
3468620bc	72.78818	77.74171	20230406
3468620bc	75.534004	79.83417	20230407
99c39c27d	72.18263	73.10357	20230404
99c39c27d	73.79397	75.46601	20230405
99c39c27d	73.36248	75.182014	20230406
99c39c27d	73.503654	76.45076	20230407
4e3d3f02e	72.160416	76.22674	20230404
4e3d3f02e	74.005775	79.03148	20230405
4e3d3f02e	73.98924	79.111626	20230406
4e3d3f02e	73.39838	79.98272	20230407
6438e9c0f	73.0412	74.79962	20230404
6438e9c0f	75.37436	76.972916	20230405
6438e9c0f	74.73277	76.82997	20230406
6438e9c0f	75.10034	78.98676	20230407
3015d453g	70.77268	69.173805	20230404
3015d453g	72.82624	70.98467	20230405
3015d453g	73.65485	70.35459	20230406
3015d453g	74.43084	71.69372	20230407
e19e8f7ah	66.127655	57.085304	20230404
e19e8f7ah	64.31563	59.444233	20230405
e19e8f7ah	72.15446	61.48408	20230406
e19e8f7ah	63.998276	60.242737	20230407
cc185cd7k	74.355804	74.66286	20230404
cc185cd7k	72.95043	77.16303	20230405
cc185cd7k	73.142456	76.88227	20230406
cc185cd7k	73.03048	77.7413	20230407
adf656f2s	72.82087	76.04683	20230404
adf656f2s	73.92455	80.2767	20230405
adf656f2s	73.26518	79.4976	20230406
adf656f2s	75.99484	81.992	20230407
7be34b0cu	71.06911	66.339516	20230404
7be34b0cu	70.28128	68.78562	20230405
7be34b0cu	70.25951	69.39799	20230406
7be34b0cu	75.12089	69.75842	20230407
3cd9194dv	67.92882	58.99191	20230404
3cd9194dv	69.734604	65.346954	20230405
3cd9194dv	73.40312	65.99407	20230406
3cd9194dv	73.23272	68.05243	20230407
1bf44427n	70.62529	67.22036	20230404
1bf44427n	73.29582	69.917984	20230405
1bf44427n	72.05005	69.50176	20230406
1bf44427n	72.00154	70.75112	20230407
0c2c9873p	68.73587	61.17235	20230404
0c2c9873p	70.323616	62.052315	20230405
0c2c9873p	68.338585	61.02524	20230406
0c2c9873p	69.441124	62.79492	20230407
33666986q	58.96014	48.235714	20230404
33666986q	61.283947	51.481625	20230405
33666986q	60.054905	49.425316	20230406
33666986q	60.839035	52.066246	20230407
bb0cd948r	52.981262	35.45206	20230404
bb0cd948r	52.27943	36.380657	20230405
bb0cd948r	59.328346	36.52694	20230406
bb0cd948r	59.18884	35.35599	20230407
087df27bw	61.2426	51.48787	20230404
087df27bw	65.72248	57.335766	20230405
087df27bw	64.98016	53.83635	20230406
087df27bw	71.34145	58.161663	20230407
b26f2c46x	59.302452	46.655464	20230404
b26f2c46x	62.101624	49.631145	20230405
b26f2c46x	58.35293	47.068733	20230406
b26f2c46x	60.921818	50.710217	20230407
7ae25754y	67.40315	59.9627	20230404
7ae25754y	69.27568	63.010017	20230405
7ae25754y	69.55056	62.07683	20230406
7ae25754y	68.08813	63.690933	20230407
e8cfecdfz	68.12602	55.606495	20230404
e8cfecdfz	66.987465	57.409763	20230405
e8cfecdfz	67.03357	56.504658	20230406
e8cfecdfz	67.70105	57.68703	20230407
b346025dp	68.11292	53.43112	20230404
b346025dp	68.23686	57.949093	20230405
b346025dp	67.67111	55.242794	20230406
b346025dp	69.0228	59.24722	20230407
d9c157080	65.96762	55.429	20230404
d9c157080	69.36337	58.429306	20230405
d9c157080	70.271866	59.971252	20230406
d9c157080	68.62577	59.265377	20230407
d01566401	64.64038	55.074013	20230404
d01566401	68.68427	55.614094	20230405
d01566401	65.23625	54.27435	20230406
d01566401	73.06474	55.434963	20230407
f65210403	55.975468	34.85931	20230404
f65210403	61.8921	36.23884	20230405
f65210403	56.304058	37.76904	20230406
f65210403	62.529728	43.209892	20230407
244bedea4	60.00913	48.38249	20230404
244bedea4	63.82899	50.07406	20230405
244bedea4	61.839115	49.722103	20230406
244bedea4	63.65975	50.367844	20230407
ea6ec03a5	72.674484	58.04658	20230404
ea6ec03a5	73.0242	62.786263	20230405
ea6ec03a5	69.64723	61.7826	20230406
ea6ec03a5	71.25323	63.11769	20230407
ffa6d8556	74.443825	36.328094	20230404
ffa6d8556	71.65392	36.275494	20230405
ffa6d8556	56.917526	37.62897	20230406
ffa6d8556	61.91582	43.07351	20230407
906b7e2e7	69.49182	47.57434	20230404
906b7e2e7	73.792755	48.598743	20230405
906b7e2e7	64.70168	45.339333	20230406
906b7e2e7	67.372536	49.56148	20230407
222de0929	53.075436	40.285213	20230404
222de0929	57.923267	41.05595	20230405
222de0929	55.24756	37.80817	20230406
222de0929	53.437527	38.03246	20230407
fe7b3a04b	52.6796	31.924095	20230404
fe7b3a04b	52.04859	34.25299	20230405
fe7b3a04b	49.838097	40.156452	20230406
fe7b3a04b	51.767254	34.64453	20230407
6ee3a64cc	60.98496	52.346752	20230404
6ee3a64cc	64.87477	54.948524	20230405
6ee3a64cc	62.107162	53.922382	20230406
6ee3a64cc	61.747913	52.843937	20230407
00f716fcd	61.861713	53.030552	20230404
00f716fcd	62.473347	52.314976	20230405
00f716fcd	64.478424	53.011353	20230406
00f716fcd	63.083786	50.99422	20230407
efb6b3afe	66.457375	54.093235	20230404
efb6b3afe	70.29622	54.35698	20230405
efb6b3afe	64.463	52.357296	20230406
efb6b3afe	65.01994	52.206287	20230407
923a74a7f	63.56772	57.686565	20230404
923a74a7f	65.80486	60.597355	20230405
923a74a7f	65.42619	59.54164	20230406
923a74a7f	65.5921	60.778297	20230407
52b6ca6cg	63.21944	54.44116	20230404
52b6ca6cg	65.927284	57.87544	20230405
52b6ca6cg	65.693306	57.86093	20230406
52b6ca6cg	64.28197	56.808178	20230407
078e973ah	68.01829	61.580593	20230404
078e973ah	70.19701	64.014885	20230405
078e973ah	69.022385	63.89558	20230406
078e973ah	69.36117	65.56541	20230407
9ff94b82j	68.133446	62.374813	20230404
9ff94b82j	69.13105	64.77094	20230405
9ff94b82j	69.643196	65.167534	20230406
9ff94b82j	68.816444	65.53422	20230407
544fb586k	68.82752	48.930084	20230404
544fb586k	64.5966	48.24399	20230405
544fb586k	64.00036	48.665943	20230406
544fb586k	65.58579	50.910442	20230407
9df4a9d7m	63.603035	54.899403	20230404
9df4a9d7m	65.89444	57.7725	20230405
9df4a9d7m	65.430855	56.394897	20230406
9df4a9d7m	64.88806	57.26152	20230407
a0caa368n	67.18005	62.59695	20230404
a0caa368n	68.9358	65.73947	20230405
a0caa368n	68.702515	65.41312	20230406
a0caa368n	73.37852	66.482346	20230407
0c95ac0bp	64.772865	57.835636	20230404
0c95ac0bp	66.17488	60.908745	20230405
0c95ac0bp	66.69305	60.334064	20230406
0c95ac0bp	67.21815	61.385155	20230407
16d73b92q	64.71083	57.85001	20230404
16d73b92q	66.92141	60.866573	20230405
16d73b92q	68.77893	60.936024	20230406
16d73b92q	67.49835	61.87503	20230407
dba81976r	67.87104	60.76218	20230404
dba81976r	69.000885	61.433792	20230405
dba81976r	67.339035	61.203545	20230406
dba81976r	67.07883	63.26264	20230407
8a69bacas	62.931488	55.80145	20230404
8a69bacas	65.49054	56.57252	20230405
8a69bacas	65.00363	58.240776	20230406
8a69bacas	65.76448	57.48692	20230407
f2efc7f9t	69.237274	64.03435	20230404
f2efc7f9t	70.73371	64.85041	20230405
f2efc7f9t	70.94496	64.787636	20230406
f2efc7f9t	68.80699	65.545235	20230407
80a4a94bu	68.76381	65.33964	20230404
80a4a94bu	70.47271	66.13758	20230405
80a4a94bu	70.29491	66.81634	20230406
80a4a94bu	70.528595	66.72339	20230407
5f80fc11v	69.33593	67.66385	20230404
5f80fc11v	70.9901	68.10205	20230405
5f80fc11v	71.56277	68.45312	20230406
5f80fc11v	69.84872	69.03797	20230407
a33c398bw	69.88895	69.073975	20230404
a33c398bw	71.22699	70.97567	20230405
a33c398bw	71.49743	71.74102	20230406
a33c398bw	71.33613	72.12948	20230407
95a98ebex	69.819695	69.933174	20230404
95a98ebex	71.3904	71.93534	20230405
95a98ebex	71.01088	72.81414	20230406
95a98ebex	69.98021	72.94139	20230407
737623fdy	67.46138	66.294044	20230404
737623fdy	69.32276	69.25122	20230405
737623fdy	69.34014	69.07988	20230406
737623fdy	69.271484	69.77585	20230407
6de4b6b9z	66.54858	61.52331	20230404
6de4b6b9z	77.97801	62.94132	20230405
6de4b6b9z	68.80546	64.02431	20230406
6de4b6b9z	67.97405	63.57911	20230407
2cbcd71d0	65.24342	55.57776	20230404
2cbcd71d0	68.373436	59.16166	20230405
2cbcd71d0	69.153145	59.20075	20230406
2cbcd71d0	67.29009	59.283497	20230407
ad5b504f1	66.2742	59.809017	20230404
ad5b504f1	67.03309	60.81181	20230405
ad5b504f1	67.199455	61.74291	20230406
ad5b504f1	66.2228	61.192287	20230407
3d93505e2	65.8497	62.224335	20230404
3d93505e2	67.01536	64.862686	20230405
3d93505e2	67.25826	65.34939	20230406
3d93505e2	67.81994	65.98028	20230407
7c88148f3	66.046	60.334908	20230404
7c88148f3	67.02586	62.10336	20230405
7c88148f3	65.27516	61.219894	20230406
7c88148f3	66.709175	62.57065	20230407
780ba9f84	68.35537	67.00836	20230404
780ba9f84	70.29108	69.87937	20230405
780ba9f84	69.657234	69.483765	20230406
780ba9f84	69.17888	70.07275	20230407
85ea0c285	65.07185	57.865612	20230404
85ea0c285	65.705345	60.082153	20230405
85ea0c285	64.37235	59.92403	20230406
85ea0c285	64.6639	60.32212	20230407
f7e8c40a6	67.84921	62.53889	20230404
f7e8c40a6	66.98068	64.24382	20230405
f7e8c40a6	68.18361	64.032	20230406
f7e8c40a6	67.80417	64.84844	20230407
b251f7437	65.157486	58.431545	20230404
b251f7437	65.74973	60.001797	20230405
b251f7437	66.40897	59.487328	20230406
b251f7437	67.00754	60.744835	20230407
e1bb4030d	64.8164	60.286434	20230404
e1bb4030d	65.08821	60.697433	20230405
e1bb4030d	66.33137	60.367138	20230406
e1bb4030d	65.660416	61.364185	20230407
ac53b9ade	66.431145	59.281616	20230404
ac53b9ade	68.710724	60.966652	20230405
ac53b9ade	67.741104	62.320324	20230406
ac53b9ade	67.54947	63.44625	20230407
c8bc2c90g	68.43938	64.358315	20230404
c8bc2c90g	69.80252	65.59633	20230405
c8bc2c90g	70.1045	66.708694	20230406
c8bc2c90g	70.0995	67.02085	20230407
80346da4h	69.283615	68.76197	20230404
80346da4h	70.649284	70.640724	20230405
80346da4h	70.274055	70.63384	20230406
80346da4h	69.50203	71.54676	20230407
4cac4ba9j	70.11931	71.5112	20230404
4cac4ba9j	71.73164	74.142586	20230405
4cac4ba9j	72.007034	74.22212	20230406
4cac4ba9j	70.67063	74.74902	20230407
fbe376c8k	65.338356	62.338005	20230404
fbe376c8k	68.86261	65.6824	20230405
fbe376c8k	68.26016	64.57877	20230406
fbe376c8k	67.78932	65.57074	20230407
af2d00cem	64.35074	56.782932	20230404
af2d00cem	66.554214	59.742287	20230405
af2d00cem	64.153145	59.277855	20230406
af2d00cem	63.926537	59.77089	20230407
e5afebf9n	69.37076	67.97546	20230404
e5afebf9n	75.91433	70.008156	20230405
e5afebf9n	71.454475	70.33644	20230406
e5afebf9n	69.88107	70.22956	20230407
bc7d130dp	62.921707	54.030926	20230404
bc7d130dp	65.3203	55.894936	20230405
bc7d130dp	64.85256	57.119236	20230406
bc7d130dp	63.852024	56.24954	20230407
f1c7e368q	67.78851	66.78179	20230404
f1c7e368q	68.50731	68.49782	20230405
f1c7e368q	68.09017	67.7741	20230406
f1c7e368q	68.51914	69.12938	20230407
1001ed37r	62.736816	56.043262	20230404
1001ed37r	64.220856	59.778225	20230405
1001ed37r	66.10379	59.465935	20230406
1001ed37r	65.91142	60.69213	20230407
93c911aas	66.69895	59.620987	20230404
93c911aas	67.20036	62.69953	20230405
93c911aas	67.05373	63.2414	20230406
93c911aas	67.08051	63.89336	20230407
f8899409t	66.680565	63.82627	20230404
f8899409t	67.208725	64.495674	20230405
f8899409t	68.70353	63.759983	20230406
f8899409t	65.55116	63.910564	20230407
d293d146u	68.41999	63.844704	20230404
d293d146u	68.9382	66.07658	20230405
d293d146u	69.04693	66.077774	20230406
d293d146u	68.84824	66.89538	20230407
437a2923v	70.347374	69.953094	20230404
437a2923v	71.54297	71.54733	20230405
437a2923v	71.92172	71.504166	20230406
437a2923v	70.54368	71.98084	20230407
cc79e02bw	66.946304	66.76646	20230404
cc79e02bw	69.5533	69.739784	20230405
cc79e02bw	68.85302	69.251785	20230406
cc79e02bw	68.54824	70.03951	20230407
3c2d3bc1x	66.43413	62.16792	20230404
3c2d3bc1x	70.498276	64.97009	20230405
3c2d3bc1x	68.621254	64.13183	20230406
3c2d3bc1x	67.93931	64.69349	20230407
9e02b33dy	69.89569	72.86364	20230404
9e02b33dy	73.79345	76.35698	20230405
9e02b33dy	72.040146	75.68956	20230406
9e02b33dy	72.3717	76.41785	20230407
c5ac0dfaz	66.34066	61.398563	20230404
c5ac0dfaz	69.331635	64.68649	20230405
c5ac0dfaz	69.33483	63.769493	20230406
c5ac0dfaz	69.4771	65.13365	20230407
13c34b57h	67.25274	61.56377	20230404
13c34b57h	68.11048	63.796597	20230405
13c34b57h	67.38314	64.16718	20230406
13c34b57h	67.51748	65.16537	20230407
acc77c3fj	64.444565	56.75503	20230404
acc77c3fj	65.61831	59.169975	20230405
acc77c3fj	65.99271	59.041523	20230406
acc77c3fj	66.09544	59.83649	20230407
4967a241m	69.27175	68.18884	20230404
4967a241m	71.680214	72.0543	20230405
4967a241m	71.1392	72.19585	20230406
4967a241m	73.7825	72.75364	20230407
0cb78bc2n	67.54952	59.945843	20230404
0cb78bc2n	68.71428	63.185608	20230405
0cb78bc2n	67.775246	62.33096	20230406
0cb78bc2n	68.347885	63.493877	20230407
29ecdbccp	63.04607	56.247078	20230404
29ecdbccp	68.2497	58.236984	20230405
29ecdbccp	66.25697	57.275497	20230406
29ecdbccp	68.622894	58.616543	20230407
bed8fb25q	66.58121	61.2765	20230404
bed8fb25q	68.24263	63.988922	20230405
bed8fb25q	72.80029	66.0916	20230406
bed8fb25q	69.40023	64.93982	20230407
533877f5r	62.30964	52.78649	20230404
533877f5r	67.61349	55.4173	20230405
533877f5r	65.23787	55.149216	20230406
533877f5r	66.98119	53.980072	20230407
8ac78a25w	68.06276	65.04456	20230404
8ac78a25w	70.669914	67.79867	20230405
8ac78a25w	70.49817	67.81831	20230406
8ac78a25w	70.81922	69.54677	20230407
3e57cbecx	67.09169	56.391903	20230404
3e57cbecx	69.52385	60.543156	20230405
3e57cbecx	75.59957	62.13878	20230406
3e57cbecx	70.536804	60.31647	20230407
f22b01180	64.984795	56.62637	20230404
f22b01180	67.526665	60.508625	20230405
f22b01180	67.56221	57.009964	20230406
f22b01180	67.87271	59.757504	20230407
e87977681	66.95001	56.422413	20230404
e87977681	69.28646	59.91949	20230405
e87977681	68.104675	59.180466	20230406
e87977681	67.458275	59.929794	20230407
2d17f1842	63.90347	53.869717	20230404
2d17f1842	66.56845	53.290245	20230405
2d17f1842	68.06185	55.39519	20230406
2d17f1842	66.474205	56.287983	20230407
a2f7f4523	64.1949	53.852	20230404
a2f7f4523	63.546406	55.465897	20230405
a2f7f4523	63.426445	54.916443	20230406
a2f7f4523	62.567627	55.64394	20230407
9797336e4	65.73695	62.23058	20230404
9797336e4	68.29836	66.23126	20230405
9797336e4	67.76099	65.68098	20230406
9797336e4	69.98234	67.72027	20230407
7beb2fd05	68.46157	68.19597	20230404
7beb2fd05	70.584465	70.859764	20230405
7beb2fd05	69.412285	70.69545	20230406
7beb2fd05	71.46356	71.782524	20230407
60d42ef06	66.54768	57.010612	20230404
60d42ef06	67.05269	58.90315	20230405
60d42ef06	68.34442	58.73746	20230406
60d42ef06	69.085205	62.527336	20230407
1ca6f78f7	69.47766	68.013306	20230404
1ca6f78f7	72.41058	71.127365	20230405
1ca6f78f7	73.379845	71.82491	20230406
1ca6f78f7	72.20453	72.933945	20230407
4bac9c468	67.32609	62.360134	20230404
4bac9c468	69.56858	65.1368	20230405
4bac9c468	69.15291	65.98802	20230406
4bac9c468	69.75854	65.50975	20230407
e64fa4b59	69.1879	62.80606	20230404
e64fa4b59	70.92181	64.98654	20230405
e64fa4b59	69.79438	65.67763	20230406
e64fa4b59	68.559265	65.975975	20230407
fcec8726b	66.65456	62.277847	20230404
fcec8726b	70.56594	64.91547	20230405
fcec8726b	69.12563	64.02057	20230406
fcec8726b	69.79504	64.222725	20230407
6c36149ec	69.83958	56.23928	20230404
6c36149ec	72.49877	59.572807	20230405
6c36149ec	68.5811	58.46186	20230406
6c36149ec	68.44003	59.176697	20230407
b1876417d	67.79961	62.82638	20230404
b1876417d	71.62599	66.40454	20230405
b1876417d	70.18714	67.71022	20230406
b1876417d	72.08889	70.08089	20230407
40d7511ce	71.96672	68.69873	20230404
40d7511ce	71.64594	71.82087	20230405
40d7511ce	71.98394	73.002106	20230406
40d7511ce	71.81437	73.41411	20230407
ed73c370f	69.42747	62.4774	20230404
ed73c370f	70.74431	65.516426	20230405
ed73c370f	72.35017	66.865974	20230406
ed73c370f	71.84808	67.0921	20230407
dd622cf7g	68.48771	62.54163	20230404
dd622cf7g	71.538086	64.935196	20230405
dd622cf7g	70.664024	65.13601	20230406
dd622cf7g	76.71192	66.98413	20230407
2d98f405h	70.89432	71.01043	20230404
2d98f405h	71.55988	72.857445	20230405
2d98f405h	71.843124	73.38919	20230406
2d98f405h	71.63327	74.10261	20230407
d2482ab2j	70.99559	71.53857	20230404
d2482ab2j	72.28459	73.66896	20230405
d2482ab2j	71.970924	73.54496	20230406
d2482ab2j	71.32455	75.58602	20230407
3a216972k	70.73352	72.14742	20230404
3a216972k	71.45478	74.72312	20230405
3a216972k	71.92848	75.31828	20230406
3a216972k	72.59367	75.57564	20230407
e67d4e4em	70.00642	71.83314	20230404
e67d4e4em	72.31379	75.37928	20230405
e67d4e4em	72.67841	75.54237	20230406
e67d4e4em	72.74231	76.74295	20230407
addda1bfn	68.9562	71.7204	20230404
addda1bfn	70.679085	73.4421	20230405
addda1bfn	69.65559	73.32094	20230406
addda1bfn	69.75174	75.438736	20230407
1f63c4d1p	69.99284	72.2854	20230404
1f63c4d1p	72.789825	75.505615	20230405
1f63c4d1p	72.31525	75.29477	20230406
1f63c4d1p	72.7392	77.21885	20230407
7273df14q	70.85941	73.23332	20230404
7273df14q	72.44861	76.07368	20230405
7273df14q	71.70541	75.92575	20230406
7273df14q	72.61575	77.19333	20230407
6fb6f750r	70.622185	73.945175	20230404
6fb6f750r	72.61095	76.2174	20230405
6fb6f750r	71.16693	76.72828	20230406
6fb6f750r	72.26773	78.101234	20230407
0c9e9880s	67.87477	64.10289	20230404
0c9e9880s	68.75183	67.3461	20230405
0c9e9880s	71.20404	67.24028	20230406
0c9e9880s	70.99863	68.094124	20230407
4bb47b5at	70.73969	71.39565	20230404
4bb47b5at	71.33586	74.61041	20230405
4bb47b5at	72.45783	74.67591	20230406
4bb47b5at	72.328	75.75976	20230407
8971aca4u	71.33476	73.11259	20230404
